year,month,day,weight,flag,station,co2
1977.0,9.0,24.0,2.0,0.0,MLO,330.9
1977.0,10.0,1.0,3.0,0.0,MLO,330.4
1977.0,10.0,8.0,5.0,0.0,MLO,330.9
1977.0,10.0,15.0,4.0,0.0,MLO,331.5
1977.0,10.0,22.0,1.0,0.0,MLO,331.5
1977.0,10.0,29.0,2.0,0.0,MLO,331.7
1977.0,11.0,5.0,4.0,0.0,MLO,332.1
1977.0,11.0,12.0,2.0,0.0,MLO,332.0
1977.0,11.0,19.0,2.0,0.0,MLO,332.5
1977.0,11.0,26.0,5.0,0.0,MLO,332.8
1977.0,12.0,3.0,6.0,0.0,MLO,333.2
1977.0,12.0,10.0,6.0,0.0,MLO,333.5
1977.0,12.0,17.0,7.0,0.0,MLO,333.8
1977.0,12.0,24.0,6.0,0.0,MLO,334.2
1977.0,12.0,31.0,7.0,0.0,MLO,334.6
1978.0,1.0,7.0,7.0,0.0,MLO,334.2
1978.0,1.0,14.0,7.0,0.0,MLO,334.6
1978.0,1.0,21.0,7.0,0.0,MLO,335.4
1978.0,1.0,28.0,5.0,0.0,MLO,335.9
1978.0,2.0,4.0,7.0,0.0,MLO,335.0
1978.0,2.0,11.0,6.0,0.0,MLO,335.1
1978.0,2.0,18.0,7.0,0.0,MLO,335.6
1978.0,2.0,25.0,7.0,0.0,MLO,335.7
1978.0,3.0,4.0,7.0,0.0,MLO,336.2
1978.0,3.0,11.0,7.0,0.0,MLO,336.1
1978.0,3.0,18.0,5.0,0.0,MLO,336.8
1978.0,3.0,25.0,7.0,0.0,MLO,337.3
1978.0,4.0,1.0,4.0,0.0,MLO,337.0
1978.0,4.0,8.0,6.0,0.0,MLO,337.9
1978.0,4.0,15.0,6.0,0.0,MLO,337.9
1978.0,4.0,22.0,5.0,0.0,MLO,337.4
1978.0,4.0,29.0,7.0,0.0,MLO,338.0
1978.0,5.0,6.0,6.0,0.0,MLO,338.0
1978.0,5.0,13.0,7.0,0.0,MLO,338.1
1978.0,5.0,20.0,7.0,0.0,MLO,337.8
1978.0,5.0,27.0,7.0,0.0,MLO,337.9
1978.0,6.0,3.0,1.0,0.0,MLO,338.4
1978.0,6.0,10.0,2.0,0.0,MLO,338.2
1978.0,6.0,17.0,4.0,0.0,MLO,337.8
1978.0,6.0,24.0,5.0,0.0,MLO,337.3
1978.0,7.0,1.0,2.0,0.0,MLO,337.6
1978.0,7.0,8.0,6.0,0.0,MLO,336.7
1978.0,7.0,15.0,7.0,0.0,MLO,336.7
1978.0,7.0,22.0,7.0,0.0,MLO,335.9
1978.0,7.0,29.0,6.0,0.0,MLO,335.6
1978.0,8.0,5.0,7.0,0.0,MLO,335.1
1978.0,8.0,12.0,7.0,0.0,MLO,334.8
1978.0,8.0,19.0,2.0,0.0,MLO,334.4
1978.0,8.0,26.0,4.0,0.0,MLO,334.3
1978.0,9.0,2.0,4.0,0.0,MLO,333.8
1978.0,9.0,9.0,4.0,0.0,MLO,332.8
1978.0,9.0,16.0,5.0,0.0,MLO,332.1
1978.0,9.0,23.0,3.0,0.0,MLO,332.3
1978.0,9.0,30.0,6.0,0.0,MLO,332.7
1978.0,10.0,7.0,5.0,0.0,MLO,332.1
1978.0,10.0,14.0,4.0,0.0,MLO,332.4
1978.0,10.0,21.0,4.0,0.0,MLO,333.0
1978.0,10.0,28.0,3.0,0.0,MLO,333.1
1978.0,11.0,4.0,6.0,0.0,MLO,333.5
1978.0,11.0,11.0,5.0,0.0,MLO,333.8
1978.0,11.0,18.0,4.0,0.0,MLO,333.8
1978.0,11.0,25.0,5.0,0.0,MLO,334.2
1978.0,12.0,2.0,2.0,0.0,MLO,334.5
1978.0,12.0,9.0,6.0,0.0,MLO,334.8
1978.0,12.0,16.0,6.0,0.0,MLO,335.1
1978.0,12.0,23.0,6.0,0.0,MLO,335.1
1978.0,12.0,30.0,7.0,0.0,MLO,335.3
1979.0,1.0,6.0,7.0,0.0,MLO,335.3
1979.0,1.0,13.0,6.0,0.0,MLO,335.9
1979.0,1.0,20.0,7.0,0.0,MLO,336.8
1979.0,1.0,27.0,5.0,0.0,MLO,336.9
1979.0,2.0,3.0,6.0,0.0,MLO,336.9
1979.0,2.0,10.0,5.0,0.0,MLO,336.5
1979.0,2.0,17.0,7.0,0.0,MLO,336.7
1979.0,2.0,24.0,7.0,0.0,MLO,336.7
1979.0,3.0,3.0,6.0,0.0,MLO,337.1
1979.0,3.0,10.0,5.0,0.0,MLO,337.7
1979.0,3.0,17.0,4.0,0.0,MLO,337.4
1979.0,3.0,24.0,5.0,0.0,MLO,339.0
1979.0,3.0,31.0,7.0,0.0,MLO,338.8
1979.0,4.0,7.0,4.0,0.0,MLO,338.1
1979.0,4.0,14.0,7.0,0.0,MLO,338.6
1979.0,4.0,21.0,7.0,0.0,MLO,339.2
1979.0,4.0,28.0,6.0,0.0,MLO,339.6
1979.0,5.0,5.0,7.0,0.0,MLO,339.3
1979.0,5.0,12.0,5.0,0.0,MLO,338.8
1979.0,5.0,19.0,5.0,0.0,MLO,339.8
1979.0,5.0,26.0,7.0,0.0,MLO,339.6
1979.0,6.0,2.0,4.0,0.0,MLO,339.9
1979.0,6.0,9.0,6.0,0.0,MLO,339.5
1979.0,6.0,16.0,5.0,0.0,MLO,338.9
1979.0,6.0,23.0,5.0,0.0,MLO,338.9
1979.0,6.0,30.0,2.0,0.0,MLO,339.0
1979.0,7.0,7.0,4.0,0.0,MLO,338.2
1979.0,7.0,14.0,6.0,0.0,MLO,337.8
1979.0,7.0,21.0,6.0,0.0,MLO,337.3
1979.0,7.0,28.0,5.0,0.0,MLO,336.8
1979.0,8.0,4.0,5.0,0.0,MLO,337.0
1979.0,8.0,11.0,7.0,0.0,MLO,336.5
1979.0,8.0,18.0,6.0,0.0,MLO,336.1
1979.0,8.0,25.0,5.0,0.0,MLO,334.5
1979.0,9.0,1.0,7.0,0.0,MLO,334.4
1979.0,9.0,8.0,3.0,0.0,MLO,334.0
1979.0,9.0,15.0,4.0,0.0,MLO,334.2
1979.0,9.0,22.0,5.0,0.0,MLO,333.2
1979.0,9.0,29.0,5.0,0.0,MLO,334.1
1979.0,10.0,6.0,4.0,0.0,MLO,334.1
1979.0,10.0,13.0,6.0,0.0,MLO,333.9
1979.0,10.0,20.0,7.0,0.0,MLO,333.7
1979.0,10.0,27.0,5.0,0.0,MLO,334.1
1979.0,11.0,3.0,6.0,0.0,MLO,334.7
1979.0,11.0,10.0,6.0,0.0,MLO,334.8
1979.0,11.0,17.0,6.0,0.0,MLO,335.5
1979.0,11.0,24.0,5.0,0.0,MLO,335.6
1979.0,12.0,1.0,6.0,0.0,MLO,335.9
1979.0,12.0,8.0,4.0,0.0,MLO,336.5
1979.0,12.0,15.0,6.0,0.0,MLO,336.7
1979.0,12.0,22.0,6.0,0.0,MLO,336.8
1979.0,12.0,29.0,7.0,0.0,MLO,337.4
1980.0,1.0,5.0,7.0,0.0,MLO,337.6
1980.0,1.0,12.0,6.0,0.0,MLO,337.4
1980.0,1.0,19.0,7.0,0.0,MLO,338.3
1980.0,1.0,26.0,7.0,0.0,MLO,338.4
1980.0,2.0,2.0,6.0,0.0,MLO,338.0
1980.0,2.0,9.0,5.0,0.0,MLO,338.1
1980.0,2.0,16.0,7.0,0.0,MLO,338.6
1980.0,2.0,23.0,6.0,0.0,MLO,338.2
1980.0,3.0,1.0,6.0,0.0,MLO,339.3
1980.0,3.0,8.0,6.0,0.0,MLO,339.5
1980.0,3.0,15.0,6.0,0.0,MLO,340.0
1980.0,3.0,22.0,6.0,0.0,MLO,340.5
1980.0,3.0,29.0,7.0,0.0,MLO,341.0
1980.0,4.0,5.0,4.0,0.0,MLO,340.4
1980.0,4.0,12.0,4.0,0.0,MLO,340.9
1980.0,4.0,19.0,6.0,0.0,MLO,340.7
1980.0,4.0,26.0,6.0,0.0,MLO,341.0
1980.0,5.0,3.0,5.0,0.0,MLO,341.5
1980.0,5.0,10.0,6.0,0.0,MLO,341.3
1980.0,5.0,17.0,5.0,0.0,MLO,341.3
1980.0,5.0,24.0,5.0,0.0,MLO,340.9
1980.0,5.0,31.0,7.0,0.0,MLO,341.7
1980.0,6.0,7.0,3.0,0.0,MLO,341.3
1980.0,6.0,14.0,7.0,0.0,MLO,341.3
1980.0,6.0,21.0,6.0,0.0,MLO,340.8
1980.0,6.0,28.0,3.0,0.0,MLO,340.4
1980.0,7.0,5.0,6.0,0.0,MLO,340.4
1980.0,7.0,12.0,5.0,0.0,MLO,339.7
1980.0,7.0,19.0,3.0,0.0,MLO,338.5
1980.0,7.0,26.0,6.0,0.0,MLO,338.9
1980.0,8.0,2.0,6.0,0.0,MLO,337.9
1980.0,8.0,9.0,5.0,0.0,MLO,337.7
1980.0,8.0,16.0,4.0,0.0,MLO,337.7
1980.0,8.0,23.0,3.0,0.0,MLO,337.7
1980.0,8.0,30.0,3.0,0.0,MLO,337.0
1980.0,9.0,6.0,4.0,0.0,MLO,336.6
1980.0,9.0,13.0,4.0,0.0,MLO,335.7
1980.0,9.0,20.0,5.0,0.0,MLO,335.2
1980.0,9.0,27.0,4.0,0.0,MLO,336.0
1980.0,10.0,4.0,4.0,0.0,MLO,335.8
1980.0,10.0,11.0,7.0,0.0,MLO,335.8
1980.0,10.0,18.0,7.0,0.0,MLO,336.1
1980.0,10.0,25.0,5.0,0.0,MLO,336.4
1980.0,11.0,1.0,7.0,0.0,MLO,336.6
1980.0,11.0,8.0,7.0,0.0,MLO,336.9
1980.0,11.0,15.0,6.0,0.0,MLO,337.1
1980.0,11.0,22.0,7.0,0.0,MLO,337.3
1980.0,11.0,29.0,7.0,0.0,MLO,337.4
1980.0,12.0,6.0,4.0,0.0,MLO,337.7
1980.0,12.0,13.0,7.0,0.0,MLO,338.1
1980.0,12.0,20.0,7.0,0.0,MLO,338.3
1980.0,12.0,27.0,7.0,0.0,MLO,338.7
1981.0,1.0,3.0,7.0,0.0,MLO,338.9
1981.0,1.0,10.0,7.0,0.0,MLO,339.1
1981.0,1.0,17.0,7.0,0.0,MLO,339.3
1981.0,1.0,24.0,7.0,0.0,MLO,339.3
1981.0,1.0,31.0,6.0,0.0,MLO,339.5
1981.0,2.0,7.0,7.0,0.0,MLO,340.5
1981.0,2.0,14.0,4.0,0.0,MLO,340.0
1981.0,2.0,21.0,5.0,0.0,MLO,340.2
1981.0,2.0,28.0,6.0,0.0,MLO,341.1
1981.0,3.0,7.0,4.0,0.0,MLO,340.7
1981.0,3.0,14.0,6.0,0.0,MLO,341.0
1981.0,3.0,21.0,5.0,0.0,MLO,341.8
1981.0,3.0,28.0,6.0,0.0,MLO,342.1
1981.0,4.0,4.0,5.0,0.0,MLO,342.4
1981.0,4.0,11.0,6.0,0.0,MLO,342.4
1981.0,4.0,18.0,7.0,0.0,MLO,342.7
1981.0,4.0,25.0,7.0,0.0,MLO,342.3
1981.0,5.0,2.0,7.0,0.0,MLO,342.9
1981.0,5.0,9.0,7.0,0.0,MLO,343.0
1981.0,5.0,16.0,7.0,0.0,MLO,342.8
1981.0,5.0,23.0,7.0,0.0,MLO,342.7
1981.0,5.0,30.0,7.0,0.0,MLO,342.7
1981.0,6.0,6.0,7.0,0.0,MLO,342.6
1981.0,6.0,13.0,7.0,0.0,MLO,342.5
1981.0,6.0,20.0,7.0,0.0,MLO,341.8
1981.0,6.0,27.0,5.0,0.0,MLO,341.6
1981.0,7.0,4.0,5.0,0.0,MLO,341.0
1981.0,7.0,11.0,7.0,0.0,MLO,340.8
1981.0,7.0,18.0,4.0,0.0,MLO,339.7
1981.0,7.0,25.0,4.0,0.0,MLO,340.2
1981.0,8.0,1.0,5.0,0.0,MLO,339.5
1981.0,8.0,8.0,5.0,0.0,MLO,338.9
1981.0,8.0,15.0,6.0,0.0,MLO,338.4
1981.0,8.0,22.0,5.0,0.0,MLO,337.5
1981.0,8.0,29.0,4.0,0.0,MLO,337.7
1981.0,9.0,5.0,7.0,0.0,MLO,337.2
1981.0,9.0,12.0,3.0,0.0,MLO,337.0
1981.0,9.0,19.0,7.0,0.0,MLO,336.7
1981.0,9.0,26.0,5.0,0.0,MLO,335.9
1981.0,10.0,3.0,6.0,0.0,MLO,336.3
1981.0,10.0,10.0,4.0,0.0,MLO,336.6
1981.0,10.0,17.0,7.0,0.0,MLO,337.1
1981.0,10.0,24.0,5.0,0.0,MLO,337.2
1981.0,10.0,31.0,6.0,0.0,MLO,337.5
1981.0,11.0,7.0,6.0,0.0,MLO,337.8
1981.0,11.0,14.0,6.0,0.0,MLO,338.1
1981.0,11.0,21.0,4.0,0.0,MLO,338.5
1981.0,11.0,28.0,6.0,0.0,MLO,339.3
1981.0,12.0,5.0,5.0,0.0,MLO,339.2
1981.0,12.0,12.0,7.0,0.0,MLO,339.4
1981.0,12.0,19.0,6.0,0.0,MLO,339.6
1981.0,12.0,26.0,4.0,0.0,MLO,340.2
1982.0,1.0,2.0,5.0,0.0,MLO,340.2
1982.0,1.0,9.0,7.0,0.0,MLO,340.3
1982.0,1.0,16.0,5.0,0.0,MLO,340.7
1982.0,1.0,23.0,6.0,0.0,MLO,341.1
1982.0,1.0,30.0,7.0,0.0,MLO,341.2
1982.0,2.0,6.0,7.0,0.0,MLO,341.9
1982.0,2.0,13.0,6.0,0.0,MLO,341.1
1982.0,2.0,20.0,4.0,0.0,MLO,341.1
1982.0,2.0,27.0,5.0,0.0,MLO,342.1
1982.0,3.0,6.0,6.0,0.0,MLO,342.6
1982.0,3.0,13.0,4.0,0.0,MLO,342.6
1982.0,3.0,20.0,1.0,0.0,MLO,342.7
1982.0,3.0,27.0,4.0,0.0,MLO,342.8
1982.0,4.0,3.0,6.0,0.0,MLO,342.9
1982.0,4.0,10.0,6.0,0.0,MLO,343.3
1982.0,4.0,17.0,6.0,0.0,MLO,343.5
1982.0,4.0,24.0,5.0,0.0,MLO,344.2
1982.0,5.0,1.0,4.0,0.0,MLO,343.8
1982.0,5.0,8.0,1.0,0.0,MLO,343.6
1982.0,5.0,15.0,3.0,0.0,MLO,344.2
1982.0,5.0,22.0,6.0,0.0,MLO,344.1
1982.0,5.0,29.0,6.0,0.0,MLO,344.1
1982.0,6.0,5.0,6.0,0.0,MLO,343.4
1982.0,6.0,12.0,7.0,0.0,MLO,343.5
1982.0,6.0,19.0,3.0,0.0,MLO,343.4
1982.0,6.0,26.0,4.0,0.0,MLO,342.9
1982.0,7.0,3.0,7.0,0.0,MLO,342.5
1982.0,7.0,10.0,6.0,0.0,MLO,342.0
1982.0,7.0,17.0,5.0,0.0,MLO,342.0
1982.0,7.0,24.0,4.0,0.0,MLO,341.8
1982.0,7.0,31.0,6.0,0.0,MLO,341.3
1982.0,8.0,7.0,6.0,0.0,MLO,340.5
1982.0,8.0,14.0,6.0,0.0,MLO,340.0
1982.0,8.0,21.0,3.0,0.0,MLO,339.7
1982.0,8.0,28.0,5.0,0.0,MLO,338.3
1982.0,9.0,4.0,5.0,0.0,MLO,338.8
1982.0,9.0,11.0,6.0,0.0,MLO,338.6
1982.0,9.0,18.0,2.0,0.0,MLO,337.8
1982.0,9.0,25.0,6.0,0.0,MLO,336.9
1982.0,10.0,2.0,4.0,0.0,MLO,337.3
1982.0,10.0,9.0,5.0,0.0,MLO,338.0
1982.0,10.0,16.0,4.0,0.0,MLO,337.6
1982.0,10.0,23.0,4.0,0.0,MLO,337.9
1982.0,10.0,30.0,5.0,0.0,MLO,338.7
1982.0,11.0,6.0,5.0,0.0,MLO,338.4
1982.0,11.0,13.0,6.0,0.0,MLO,339.2
1982.0,11.0,20.0,6.0,0.0,MLO,339.7
1982.0,11.0,27.0,4.0,0.0,MLO,339.8
1982.0,12.0,4.0,6.0,0.0,MLO,339.8
1982.0,12.0,11.0,5.0,0.0,MLO,340.4
1982.0,12.0,18.0,7.0,0.0,MLO,340.7
1982.0,12.0,25.0,5.0,0.0,MLO,340.8
1983.0,1.0,1.0,5.0,0.0,MLO,340.9
1983.0,1.0,8.0,5.0,0.0,MLO,341.4
1983.0,1.0,15.0,6.0,0.0,MLO,341.5
1983.0,1.0,22.0,7.0,0.0,MLO,341.2
1983.0,1.0,29.0,7.0,0.0,MLO,341.7
1983.0,2.0,5.0,6.0,0.0,MLO,342.0
1983.0,2.0,12.0,7.0,0.0,MLO,342.7
1983.0,2.0,19.0,6.0,0.0,MLO,342.5
1983.0,2.0,26.0,6.0,0.0,MLO,342.8
1983.0,3.0,5.0,7.0,0.0,MLO,342.3
1983.0,3.0,12.0,7.0,0.0,MLO,342.5
1983.0,3.0,19.0,5.0,0.0,MLO,344.0
1983.0,3.0,26.0,5.0,0.0,MLO,343.8
1983.0,4.0,2.0,7.0,0.0,MLO,344.0
1983.0,4.0,9.0,6.0,0.0,MLO,344.8
1983.0,4.0,16.0,7.0,0.0,MLO,345.0
1983.0,4.0,23.0,7.0,0.0,MLO,345.3
1983.0,4.0,30.0,7.0,0.0,MLO,345.4
1983.0,5.0,7.0,5.0,0.0,MLO,345.4
1983.0,5.0,14.0,6.0,0.0,MLO,345.7
1983.0,5.0,21.0,6.0,0.0,MLO,345.8
1983.0,5.0,28.0,7.0,0.0,MLO,345.7
1983.0,6.0,4.0,5.0,0.0,MLO,345.6
1983.0,6.0,11.0,5.0,0.0,MLO,345.6
1983.0,6.0,18.0,7.0,0.0,MLO,345.0
1983.0,6.0,25.0,6.0,0.0,MLO,344.9
1983.0,7.0,2.0,6.0,0.0,MLO,344.7
1983.0,7.0,9.0,4.0,0.0,MLO,344.5
1983.0,7.0,16.0,3.0,0.0,MLO,343.7
1983.0,7.0,23.0,6.0,0.0,MLO,343.6
1983.0,7.0,30.0,4.0,0.0,MLO,342.6
1983.0,8.0,6.0,5.0,0.0,MLO,343.0
1983.0,8.0,13.0,2.0,0.0,MLO,341.7
1983.0,8.0,20.0,3.0,0.0,MLO,342.1
1983.0,8.0,27.0,6.0,0.0,MLO,341.8
1983.0,9.0,3.0,3.0,0.0,MLO,339.9
1983.0,9.0,10.0,5.0,0.0,MLO,339.9
1983.0,9.0,17.0,5.0,0.0,MLO,339.8
1983.0,9.0,24.0,4.0,0.0,MLO,339.9
1983.0,10.0,1.0,6.0,0.0,MLO,339.8
1983.0,10.0,8.0,7.0,0.0,MLO,339.7
1983.0,10.0,15.0,6.0,0.0,MLO,340.1
1983.0,10.0,22.0,6.0,0.0,MLO,340.2
1983.0,10.0,29.0,7.0,0.0,MLO,340.3
1983.0,11.0,5.0,7.0,0.0,MLO,340.8
1983.0,11.0,12.0,7.0,0.0,MLO,341.0
1983.0,11.0,19.0,6.0,0.0,MLO,341.1
1983.0,11.0,26.0,7.0,0.0,MLO,341.7
1983.0,12.0,3.0,6.0,0.0,MLO,341.8
1983.0,12.0,10.0,2.0,0.0,MLO,342.8
1983.0,12.0,17.0,7.0,0.0,MLO,343.3
1983.0,12.0,24.0,7.0,0.0,MLO,343.6
1983.0,12.0,31.0,7.0,0.0,MLO,343.4
1984.0,1.0,7.0,7.0,0.0,MLO,343.7
1984.0,1.0,14.0,5.0,0.0,MLO,343.4
1984.0,1.0,21.0,5.0,0.0,MLO,343.5
1984.0,1.0,28.0,5.0,0.0,MLO,344.1
1984.0,2.0,4.0,5.0,0.0,MLO,344.3
1984.0,2.0,11.0,7.0,0.0,MLO,344.5
1984.0,2.0,18.0,5.0,0.0,MLO,344.3
1984.0,2.0,25.0,6.0,0.0,MLO,344.6
1984.0,3.0,3.0,7.0,0.0,MLO,344.8
1984.0,3.0,10.0,6.0,0.0,MLO,344.9
1984.0,3.0,17.0,6.0,0.0,MLO,345.4
1984.0,3.0,24.0,5.0,0.0,MLO,345.6
1984.0,4.0,28.0,2.0,0.0,MLO,347.4
1984.0,5.0,5.0,6.0,0.0,MLO,347.4
1984.0,5.0,12.0,3.0,0.0,MLO,347.7
1984.0,5.0,19.0,5.0,0.0,MLO,347.3
1984.0,5.0,26.0,5.0,0.0,MLO,347.0
1984.0,6.0,2.0,5.0,0.0,MLO,347.0
1984.0,6.0,9.0,6.0,0.0,MLO,347.0
1984.0,6.0,16.0,3.0,0.0,MLO,346.8
1984.0,6.0,23.0,5.0,0.0,MLO,346.3
1984.0,6.0,30.0,6.0,0.0,MLO,346.2
1984.0,7.0,7.0,4.0,0.0,MLO,345.8
1984.0,7.0,14.0,5.0,0.0,MLO,345.4
1984.0,7.0,21.0,3.0,0.0,MLO,345.2
1984.0,7.0,28.0,6.0,0.0,MLO,344.4
1984.0,8.0,4.0,2.0,0.0,MLO,344.0
1984.0,8.0,11.0,2.0,0.0,MLO,344.1
1984.0,8.0,18.0,5.0,0.0,MLO,343.1
1984.0,8.0,25.0,3.0,0.0,MLO,342.0
1984.0,9.0,1.0,3.0,0.0,MLO,341.6
1984.0,9.0,8.0,6.0,0.0,MLO,340.6
1984.0,9.0,15.0,6.0,0.0,MLO,341.3
1984.0,9.0,22.0,6.0,0.0,MLO,341.3
1984.0,9.0,29.0,3.0,0.0,MLO,340.8
1984.0,10.0,6.0,5.0,0.0,MLO,341.1
1984.0,10.0,13.0,4.0,0.0,MLO,341.3
1984.0,10.0,20.0,1.0,0.0,MLO,341.9
1984.0,10.0,27.0,5.0,0.0,MLO,341.6
1984.0,11.0,3.0,5.0,0.0,MLO,342.0
1984.0,11.0,10.0,6.0,0.0,MLO,342.6
1984.0,11.0,17.0,6.0,0.0,MLO,343.1
1984.0,11.0,24.0,6.0,0.0,MLO,343.7
1984.0,12.0,1.0,4.0,0.0,MLO,343.6
1984.0,12.0,8.0,6.0,0.0,MLO,343.9
1984.0,12.0,15.0,4.0,0.0,MLO,344.2
1984.0,12.0,22.0,5.0,0.0,MLO,344.5
1984.0,12.0,29.0,3.0,0.0,MLO,344.5
1985.0,1.0,5.0,7.0,0.0,MLO,344.7
1985.0,1.0,12.0,6.0,0.0,MLO,345.0
1985.0,1.0,19.0,7.0,0.0,MLO,345.0
1985.0,1.0,26.0,5.0,0.0,MLO,345.0
1985.0,2.0,2.0,5.0,0.0,MLO,345.9
1985.0,2.0,9.0,4.0,0.0,MLO,345.5
1985.0,2.0,16.0,5.0,0.0,MLO,345.8
1985.0,2.0,23.0,5.0,0.0,MLO,346.3
1985.0,3.0,2.0,6.0,0.0,MLO,346.7
1985.0,3.0,9.0,6.0,0.0,MLO,347.1
1985.0,3.0,16.0,7.0,0.0,MLO,347.5
1985.0,3.0,23.0,4.0,0.0,MLO,347.7
1985.0,3.0,30.0,5.0,0.0,MLO,348.2
1985.0,4.0,6.0,7.0,0.0,MLO,348.0
1985.0,4.0,13.0,4.0,0.0,MLO,348.0
1985.0,4.0,20.0,5.0,0.0,MLO,348.5
1985.0,4.0,27.0,4.0,0.0,MLO,348.8
1985.0,5.0,4.0,5.0,0.0,MLO,348.8
1985.0,5.0,11.0,5.0,0.0,MLO,349.3
1985.0,5.0,18.0,7.0,0.0,MLO,349.1
1985.0,5.0,25.0,6.0,0.0,MLO,348.1
1985.0,6.0,1.0,4.0,0.0,MLO,349.0
1985.0,6.0,8.0,7.0,0.0,MLO,348.4
1985.0,6.0,15.0,3.0,0.0,MLO,348.2
1985.0,6.0,22.0,5.0,0.0,MLO,347.9
1985.0,6.0,29.0,6.0,0.0,MLO,347.4
1985.0,7.0,6.0,6.0,0.0,MLO,346.9
1985.0,7.0,13.0,5.0,0.0,MLO,346.8
1985.0,7.0,20.0,3.0,0.0,MLO,346.4
1985.0,7.0,27.0,6.0,0.0,MLO,345.7
1985.0,8.0,10.0,6.0,0.0,MLO,344.7
1985.0,8.0,17.0,3.0,0.0,MLO,344.5
1985.0,8.0,24.0,5.0,0.0,MLO,344.3
1985.0,8.0,31.0,5.0,0.0,MLO,343.7
1985.0,9.0,7.0,5.0,0.0,MLO,344.2
1985.0,9.0,14.0,6.0,0.0,MLO,343.3
1985.0,9.0,21.0,5.0,0.0,MLO,342.4
1985.0,9.0,28.0,5.0,0.0,MLO,342.1
1985.0,10.0,5.0,4.0,0.0,MLO,342.4
1985.0,10.0,12.0,4.0,0.0,MLO,342.5
1985.0,10.0,19.0,7.0,0.0,MLO,343.1
1985.0,10.0,26.0,6.0,0.0,MLO,343.2
1985.0,11.0,2.0,5.0,0.0,MLO,343.3
1985.0,11.0,9.0,5.0,0.0,MLO,343.7
1985.0,11.0,16.0,7.0,0.0,MLO,344.2
1985.0,11.0,23.0,6.0,0.0,MLO,344.6
1985.0,11.0,30.0,6.0,0.0,MLO,345.3
1985.0,12.0,7.0,5.0,0.0,MLO,345.3
1985.0,12.0,14.0,6.0,0.0,MLO,345.6
1985.0,12.0,21.0,6.0,0.0,MLO,345.1
1985.0,12.0,28.0,7.0,0.0,MLO,346.3
1986.0,1.0,4.0,4.0,0.0,MLO,346.4
1986.0,1.0,11.0,7.0,0.0,MLO,346.0
1986.0,1.0,18.0,4.0,0.0,MLO,346.2
1986.0,1.0,25.0,7.0,0.0,MLO,346.4
1986.0,2.0,1.0,6.0,0.0,MLO,346.2
1986.0,2.0,8.0,6.0,0.0,MLO,346.8
1986.0,2.0,15.0,7.0,0.0,MLO,347.1
1986.0,2.0,22.0,7.0,0.0,MLO,347.2
1986.0,3.0,1.0,7.0,0.0,MLO,347.0
1986.0,3.0,8.0,3.0,0.0,MLO,346.6
1986.0,3.0,15.0,6.0,0.0,MLO,347.2
1986.0,3.0,22.0,6.0,0.0,MLO,349.1
1986.0,3.0,29.0,6.0,0.0,MLO,348.8
1986.0,4.0,5.0,7.0,0.0,MLO,349.2
1986.0,4.0,12.0,4.0,0.0,MLO,349.4
1986.0,4.0,19.0,6.0,0.0,MLO,349.3
1986.0,4.0,26.0,6.0,0.0,MLO,350.2
1986.0,5.0,3.0,4.0,0.0,MLO,349.9
1986.0,5.0,10.0,5.0,0.0,MLO,350.1
1986.0,5.0,17.0,5.0,0.0,MLO,350.2
1986.0,5.0,24.0,6.0,0.0,MLO,350.1
1986.0,5.0,31.0,6.0,0.0,MLO,350.1
1986.0,6.0,7.0,4.0,0.0,MLO,349.7
1986.0,6.0,14.0,6.0,0.0,MLO,349.5
1986.0,6.0,21.0,7.0,0.0,MLO,349.4
1986.0,6.0,28.0,7.0,0.0,MLO,348.9
1986.0,7.0,5.0,7.0,0.0,MLO,348.6
1986.0,7.0,12.0,5.0,0.0,MLO,347.7
1986.0,7.0,19.0,6.0,0.0,MLO,347.6
1986.0,7.0,26.0,6.0,0.0,MLO,347.4
1986.0,8.0,2.0,3.0,0.0,MLO,346.6
1986.0,8.0,9.0,5.0,0.0,MLO,346.2
1986.0,8.0,16.0,7.0,0.0,MLO,345.5
1986.0,8.0,23.0,5.0,0.0,MLO,345.6
1986.0,8.0,30.0,4.0,0.0,MLO,345.2
1986.0,9.0,6.0,4.0,0.0,MLO,345.0
1986.0,9.0,13.0,7.0,0.0,MLO,345.3
1986.0,9.0,20.0,5.0,0.0,MLO,344.4
1986.0,9.0,27.0,6.0,0.0,MLO,344.5
1986.0,10.0,4.0,7.0,0.0,MLO,343.9
1986.0,10.0,11.0,7.0,0.0,MLO,344.1
1986.0,10.0,18.0,3.0,0.0,MLO,343.9
1986.0,10.0,25.0,7.0,0.0,MLO,344.5
1986.0,11.0,1.0,6.0,0.0,MLO,345.1
1986.0,11.0,8.0,5.0,0.0,MLO,345.3
1986.0,11.0,15.0,7.0,0.0,MLO,345.6
1986.0,11.0,22.0,6.0,0.0,MLO,345.7
1986.0,11.0,29.0,7.0,0.0,MLO,346.4
1986.0,12.0,6.0,7.0,0.0,MLO,346.9
1986.0,12.0,13.0,7.0,0.0,MLO,346.7
1986.0,12.0,20.0,7.0,0.0,MLO,346.9
1986.0,12.0,27.0,6.0,0.0,MLO,347.0
1987.0,1.0,3.0,6.0,0.0,MLO,347.6
1987.0,1.0,10.0,6.0,0.0,MLO,348.3
1987.0,1.0,17.0,7.0,0.0,MLO,348.2
